MGRNO,Inst. Name,CIK,Date,Street 1,Street 2,CITY,State,ZIP,DocumentURL,SeriesName,ClassContract,Mail Address
11702,GUINNESS ATKINSON FUNDS ,0000919160,2015-08-28,21550 OXNARD STREET,SUITE 850,WOODLAND HILLS,CA,91367,https://www.sec.gov/Archives/edgar/data/919160/000139834415005788/0001398344-15-005788-index.htm,"S000005893
S000005894
S000005895
S000005896
S000009156
S000009157
S000032927
S000036495
","C000016117
C000016118
C000016119
C000016120
C000024897
C000024898
C000101629
C000111794
",
11702,GUINNESS ATKINSON FUNDS ,0000919160,2014-08-28,21550 OXNARD STREET,SUITE 750,WOODLAND HILLS,CA,91367,https://www.sec.gov/Archives/edgar/data/919160/000139834414004527/0001398344-14-004527-index.htm,"S000005893
S000005894
S000005895
S000005896
S000009156
S000009157
S000032927
S000036495
","C000016117
C000016118
C000016119
C000016120
C000024897
C000024898
C000101629
C000111794
",
11702,GUINNESS ATKINSON FUNDS ,0000919160,2013-08-22,21550 OXNARD STREET,SUITE 750,WOODLAND HILLS,CA,91367,https://www.sec.gov/Archives/edgar/data/919160/000139834413004040/0001398344-13-004040-index.htm,"S000005893
S000005894
S000005895
S000005896
S000009156
S000009157
S000032927
S000036495
","C000016117
C000016118
C000016119
C000016120
C000024897
C000024898
C000101629
C000111794
",
11702,GUINNESS ATKINSON FUNDS ,0000919160,2012-09-19,21550 OXNARD STREET,SUITE 750,WOODLAND HILLS,CA,91367,https://www.sec.gov/Archives/edgar/data/919160/000139834412003055/0001398344-12-003055-index.htm,"S000005893
S000005894
S000005895
S000005896
S000009156
S000009157
S000032927
S000036495
","C000016117
C000016118
C000016119
C000016120
C000024897
C000024898
C000101629
C000111794
",
11702,GUINNESS ATKINSON FUNDS ,0000919160,2012-08-10,21550 OXNARD STREET,SUITE 750,WOODLAND HILLS,CA,91367,https://www.sec.gov/Archives/edgar/data/919160/000139834412002554/0001398344-12-002554-index.htm,"S000005893
S000005894
S000005895
S000005896
S000009156
S000009157
S000032927
S000036495
","C000016117
C000016118
C000016119
C000016120
C000024897
C000024898
C000101629
C000111794
",
11702,GUINNESS ATKINSON FUNDS ,0000919160,2011-08-18,21550 OXNARD STREET,SUITE 750,WOODLAND HILLS,CA,91367,https://www.sec.gov/Archives/edgar/data/919160/000114420411048251/0001144204-11-048251-index.htm,"S000005893
S000005894
S000005895
S000005896
S000009156
S000009157
S000032927
","C000016117
C000016118
C000016119
C000016120
C000024897
C000024898
C000101629
",
11702,GUINNESS ATKINSON FUNDS ,0000919160,2010-08-20,21550 OXNARD STREET,SUITE 750,WOODLAND HILLS,CA,91367,https://www.sec.gov/Archives/edgar/data/919160/000114420410045871/0001144204-10-045871-index.htm,"S000005893
S000005894
S000005895
S000005896
S000009156
S000009157
","C000016117
C000016118
C000016119
C000016120
C000024897
C000024898
",
11702,GUINNESS ATKINSON FUNDS ,0000919160,2009-08-20,21550 OXNARD STREET,SUITE 750,WOODLAND HILLS,CA,91367,https://www.sec.gov/Archives/edgar/data/919160/000089418909002552/0000894189-09-002552-index.htm,"S000005893
S000005894
S000005895
S000005896
S000009156
S000009157
","C000016117
C000016118
C000016119
C000016120
C000024897
C000024898
",
11702,GUINNESS ATKINSON FUNDS ,0000919160,2008-08-26,21550 OXNARD STREET,SUITE 750,WOODLAND HILLS,CA,91367,https://www.sec.gov/Archives/edgar/data/919160/000089418908002703/0000894189-08-002703-index.htm,"S000005893
S000005894
S000005895
S000005896
S000009156
S000009157
","C000016117
C000016118
C000016119
C000016120
C000024897
C000024898
",
11702,GUINNESS ATKINSON FUNDS ,0000919160,2007-08-14,21550 OXNARD STREET,SUITE 750,WOODLAND HILLS,CA,91367,https://www.sec.gov/Archives/edgar/data/919160/000089418907002284/0000894189-07-002284-index.htm,"S000005893
S000005894
S000005895
S000005896
S000009156
S000009157
","C000016117
C000016118
C000016119
C000016120
C000024897
C000024898
",
11702,GUINNESS ATKINSON FUNDS ,0000919160,2006-08-15,21550 OXNARD STREET,SUITE 750,WOODLAND HILLS,CA,91367,https://www.sec.gov/Archives/edgar/data/919160/000089418906001956/0000894189-06-001956-index.htm,"S000005893
S000005894
S000005895
S000005896
S000009156
S000009157
","C000016117
C000016118
C000016119
C000016120
C000024897
C000024898
",
11702,GUINNESS ATKINSON FUNDS ,0000919160,2005-12-09,2025 E FINANCIAL WAY,SUITE 101,GLEDORA,CA,91741,https://www.sec.gov/Archives/edgar/data/919160/000089418905003275/0000894189-05-003275-index.htm,,,
11702,GUINNESS ATKINSON FUNDS ,0000919160,2005-08-29,2025 E FINANCIAL WAY,SUITE 101,GLEDORA,CA,91741,https://www.sec.gov/Archives/edgar/data/919160/000089418905002359/0000894189-05-002359-index.htm,,,
11702,GUINNESS ATKINSON FUNDS ,0000919160,2004-08-31,2025 E FINANCIAL WAY,SUITE 101,GLEDORA,CA,91741,https://www.sec.gov/Archives/edgar/data/919160/000089418904001778/0000894189-04-001778-index.htm,,,
11815,Madison Strategic Sector Premium Fund ,0001317080,2018-08-17,550 SCIENCE DRIVE,,MADISON,WI,53711,https://www.sec.gov/Archives/edgar/data/1317080/000131708018000018/0001317080-18-000018-index.htm,,,
11815,Madison Strategic Sector Premium Fund ,0001317080,2017-08-28,550 SCIENCE DRIVE,,MADISON,WI,53711,https://www.sec.gov/Archives/edgar/data/1317080/000131708017000039/0001317080-17-000039-index.htm,,,
11815,Madison Strategic Sector Premium Fund ,0001317080,2016-08-23,550 SCIENCE DRIVE,,MADISON,WI,53711,https://www.sec.gov/Archives/edgar/data/1317080/000131708016000033/0001317080-16-000033-index.htm,,,
11815,Madison Strategic Sector Premium Fund ,0001317080,2015-08-17,550 SCIENCE DRIVE,,MADISON,WI,53711,https://www.sec.gov/Archives/edgar/data/1317080/000131708015000016/0001317080-15-000016-index.htm,,,
11815,Madison Strategic Sector Premium Fund ,0001317080,2014-08-19,550 SCIENCE DRIVE,,MADISON,WI,53711,https://www.sec.gov/Archives/edgar/data/1317080/000131708014000014/0001317080-14-000014-index.htm,,,
11815,Madison Strategic Sector Premium Fund ,0001317080,2013-08-16,550 SCIENCE DRIVE,,MADISON,WI,53711,https://www.sec.gov/Archives/edgar/data/1317080/000031040713000224/0000310407-13-000224-index.htm,,,
11815,Madison Strategic Sector Premium Fund ,0001317080,2012-08-21,550 SCIENCE DRIVE,,MADISON,WI,53711,https://www.sec.gov/Archives/edgar/data/1317080/000031040712000217/0000310407-12-000217-index.htm,,,
11815,Madison Strategic Sector Premium Fund ,0001317080,2011-08-22,550 SCIENCE DRIVE,,MADISON,WI,53711,https://www.sec.gov/Archives/edgar/data/1317080/000031040711000206/0000310407-11-000206-index.htm,,,
11815,Madison Strategic Sector Premium Fund ,0001317080,2010-08-19,550 SCIENCE DRIVE,,MADISON,WI,53711,https://www.sec.gov/Archives/edgar/data/1317080/000031040710000169/0000310407-10-000169-index.htm,,,
11815,Madison Strategic Sector Premium Fund ,0001317080,2009-08-12,550 SCIENCE DRIVE,,MADISON,WI,53711,https://www.sec.gov/Archives/edgar/data/1317080/000031040709000073/0000310407-09-000073-index.htm,,,
11815,Madison Strategic Sector Premium Fund ,0001317080,2008-08-13,550 SCIENCE DRIVE,,MADISON,WI,53711,https://www.sec.gov/Archives/edgar/data/1317080/000031040708000047/0000310407-08-000047-index.htm,,,
11815,Madison Strategic Sector Premium Fund ,0001317080,2007-07-25,550 SCIENCE DRIVE,,MADISON,WI,53711,https://www.sec.gov/Archives/edgar/data/1317080/000031040707000053/0000310407-07-000053-index.htm,,,
11815,Madison Strategic Sector Premium Fund ,0001317080,2007-07-25,550 SCIENCE DRIVE,,MADISON,WI,53711,https://www.sec.gov/Archives/edgar/data/1317080/000031040707000051/0000310407-07-000051-index.htm,,,
11815,Madison Strategic Sector Premium Fund ,0001317080,2006-08-14,550 SCIENCE DRIVE,,MADISON,WI,53711,https://www.sec.gov/Archives/edgar/data/1317080/000031040706000052/0000310407-06-000052-index.htm,,,
11815,Madison Strategic Sector Premium Fund ,0001317080,2005-08-22,550 SCIENCE DRIVE,,MADISON,WI,53711,https://www.sec.gov/Archives/edgar/data/1317080/000031040705000043/0000310407-05-000043-index.htm,,,
11836,CAPITAL WORLD BOND FUND ,0000812303,2018-08-30,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/812303/000005193118000846/0000051931-18-000846-index.htm,"S000009240
","C000025175
C000025176
C000025177
C000025178
C000025179
C000025180
C000025182
C000025183
C000025184
C000025186
C000025187
C000025188
C000068532
C000077921
C000148402
C000164817
C000180005
C000189438
C000189439
",
11836,CAPITAL WORLD BOND FUND ,0000812303,2017-08-30,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/812303/000005193117001721/0000051931-17-001721-index.htm,"S000009240
","C000025175
C000025176
C000025177
C000025178
C000025179
C000025180
C000025182
C000025183
C000025184
C000025186
C000025187
C000025188
C000068532
C000077921
C000148402
C000164817
C000180005
C000189438
C000189439
",
11836,CAPITAL WORLD BOND FUND ,0000812303,2016-08-29,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/812303/000005193116002829/0000051931-16-002829-index.htm,"S000009240
","C000025175
C000025176
C000025177
C000025178
C000025179
C000025180
C000025181
C000025182
C000025183
C000025184
C000025185
C000025186
C000025187
C000025188
C000068532
C000077921
C000148402
C000164817
",
11836,CAPITAL WORLD BOND FUND ,0000812303,2015-08-27,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/812303/000005193115000715/0000051931-15-000715-index.htm,"S000009240
","C000025175
C000025176
C000025177
C000025178
C000025179
C000025180
C000025181
C000025182
C000025183
C000025184
C000025185
C000025186
C000025187
C000025188
C000068532
C000077921
C000148402
",
11836,CAPITAL WORLD BOND FUND ,0000812303,2014-08-27,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/812303/000005193114000738/0000051931-14-000738-index.htm,"S000009240
","C000025175
C000025176
C000025177
C000025178
C000025179
C000025180
C000025181
C000025182
C000025183
C000025184
C000025185
C000025186
C000025187
C000025188
C000068532
C000077921
",
11836,CAPITAL WORLD BOND FUND ,0000812303,2013-08-30,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/812303/000005193113000792/0000051931-13-000792-index.htm,"S000009240
","C000025175
C000025176
C000025177
C000025178
C000025179
C000025180
C000025181
C000025182
C000025183
C000025184
C000025185
C000025186
C000025187
C000025188
C000068532
C000077921
",
11836,CAPITAL WORLD BOND FUND ,0000812303,2012-08-24,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/812303/000005193112000538/0000051931-12-000538-index.htm,"S000009240
","C000025175
C000025176
C000025177
C000025178
C000025179
C000025180
C000025181
C000025182
C000025183
C000025184
C000025185
C000025186
C000025187
C000025188
C000068532
C000077921
",
11836,CAPITAL WORLD BOND FUND ,0000812303,2011-08-26,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/812303/000005193111000523/0000051931-11-000523-index.htm,"S000009240
","C000025175
C000025176
C000025177
C000025178
C000025179
C000025180
C000025181
C000025182
C000025183
C000025184
C000025185
C000025186
C000025187
C000025188
C000068532
C000077921
",
11836,CAPITAL WORLD BOND FUND ,0000812303,2010-08-26,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/812303/000005193110000506/0000051931-10-000506-index.htm,"S000009240
","C000025175
C000025176
C000025177
C000025178
C000025179
C000025180
C000025181
C000025182
C000025183
C000025184
C000025185
C000025186
C000025187
C000025188
C000068532
C000077921
",
11836,CAPITAL WORLD BOND FUND ,0000812303,2009-08-27,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/812303/000081230309000004/0000812303-09-000004-index.htm,"S000009240
","C000025175
C000025176
C000025177
C000025178
C000025179
C000025180
C000025181
C000025182
C000025183
C000025184
C000025185
C000025186
C000025187
C000025188
C000068532
C000077921
",
11836,CAPITAL WORLD BOND FUND ,0000812303,2008-08-27,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/812303/000005193108000582/0000051931-08-000582-index.htm,"S000009240
","C000025175
C000025176
C000025177
C000025178
C000025179
C000025180
C000025181
C000025182
C000025183
C000025184
C000025185
C000025186
C000025187
C000025188
",
11836,CAPITAL WORLD BOND FUND ,0000812303,2007-08-31,333 S HOPE ST - 55TH FL (TODP),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/812303/000005193107000499/0000051931-07-000499-index.htm,"S000009240
","C000025175
C000025176
C000025177
C000025178
C000025179
C000025180
C000025181
C000025182
C000025183
C000025184
C000025185
C000025186
C000025187
C000025188
",
11836,CAPITAL WORLD BOND FUND ,0000812303,2006-08-31,333 S HOPE ST - 55TH FL (TODP),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/812303/000001728306000602/0000017283-06-000602-index.htm,"S000009240
","C000025175
C000025176
C000025177
C000025178
C000025179
C000025180
C000025181
C000025182
C000025183
C000025184
C000025185
C000025186
C000025187
C000025188
",
11836,CAPITAL WORLD BOND FUND ,0000812303,2005-08-31,333 S HOPE ST - 55TH FL,,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/812303/000001728305000482/0000017283-05-000482-index.htm,,,
11836,CAPITAL WORLD BOND FUND ,0000812303,2004-08-31,333 S HOPE ST - 52 FLOOR,,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/812303/000081230304000006/0000812303-04-000006-index.htm,,,
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2018-08-30,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000005193118000847/0000051931-18-000847-index.htm,"S000009001
","C000024477
C000024478
C000024479
C000024480
C000024481
C000024482
C000024484
C000024485
C000024486
C000024488
C000024489
C000024490
C000068579
C000077915
C000148354
C000164816
C000179982
C000189629
C000189630
",
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2017-08-30,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000005193117001722/0000051931-17-001722-index.htm,"S000009001
","C000024477
C000024478
C000024479
C000024480
C000024481
C000024482
C000024484
C000024485
C000024486
C000024488
C000024489
C000024490
C000068579
C000077915
C000148354
C000164816
C000179982
C000189629
C000189630
",
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2016-08-29,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000005193116002830/0000051931-16-002830-index.htm,"S000009001
","C000024477
C000024478
C000024479
C000024480
C000024481
C000024482
C000024483
C000024484
C000024485
C000024486
C000024487
C000024488
C000024489
C000024490
C000068579
C000077915
C000148354
C000164816
",
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2015-08-27,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000005193115000716/0000051931-15-000716-index.htm,"S000009001
","C000024477
C000024478
C000024479
C000024480
C000024481
C000024482
C000024483
C000024484
C000024485
C000024486
C000024487
C000024488
C000024489
C000024490
C000068579
C000077915
C000148354
",
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2014-08-27,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000005193114000739/0000051931-14-000739-index.htm,"S000009001
","C000024477
C000024478
C000024479
C000024480
C000024481
C000024482
C000024483
C000024484
C000024485
C000024486
C000024487
C000024488
C000024489
C000024490
C000068579
C000077915
",
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2013-08-30,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000005193113000793/0000051931-13-000793-index.htm,"S000009001
","C000024477
C000024478
C000024479
C000024480
C000024481
C000024482
C000024483
C000024484
C000024485
C000024486
C000024487
C000024488
C000024489
C000024490
C000068579
C000077915
",
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2012-08-24,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000005193112000539/0000051931-12-000539-index.htm,"S000009001
","C000024477
C000024478
C000024479
C000024480
C000024481
C000024482
C000024483
C000024484
C000024485
C000024486
C000024487
C000024488
C000024489
C000024490
C000068579
C000077915
",
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2011-10-07,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000005193111000695/0000051931-11-000695-index.htm,"S000009001
","C000024477
C000024478
C000024479
C000024480
C000024481
C000024482
C000024483
C000024484
C000024485
C000024486
C000024487
C000024488
C000024489
C000024490
C000068579
C000077915
",
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2011-08-26,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000005193111000524/0000051931-11-000524-index.htm,"S000009001
","C000024477
C000024478
C000024479
C000024480
C000024481
C000024482
C000024483
C000024484
C000024485
C000024486
C000024487
C000024488
C000024489
C000024490
C000068579
C000077915
",
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2010-08-26,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000005193110000507/0000051931-10-000507-index.htm,"S000009001
","C000024477
C000024478
C000024479
C000024480
C000024481
C000024482
C000024483
C000024484
C000024485
C000024486
C000024487
C000024488
C000024489
C000024490
C000068579
C000077915
",
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2009-08-27,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000089400509000010/0000894005-09-000010-index.htm,"S000009001
","C000024477
C000024478
C000024479
C000024480
C000024481
C000024482
C000024483
C000024484
C000024485
C000024486
C000024487
C000024488
C000024489
C000024490
C000068579
C000077915
",
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2008-08-27,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000089400508000008/0000894005-08-000008-index.htm,"S000009001
","C000024477
C000024478
C000024479
C000024480
C000024481
C000024482
C000024483
C000024484
C000024485
C000024486
C000024487
C000024488
C000024489
C000024490
",
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2007-08-31,333 S HOPE ST - 55TH FL (TODP),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000005193107000519/0000051931-07-000519-index.htm,"S000009001
","C000024477
C000024478
C000024479
C000024480
C000024481
C000024482
C000024483
C000024484
C000024485
C000024486
C000024487
C000024488
C000024489
C000024490
",
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2006-08-31,333 S HOPE ST - 55TH FL (TODP),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000001728306000603/0000017283-06-000603-index.htm,"S000009001
","C000024477
C000024478
C000024479
C000024480
C000024481
C000024482
C000024483
C000024484
C000024485
C000024486
C000024487
C000024488
C000024489
C000024490
",
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2005-08-31,333 S HOPE ST - 55TH FL,,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000001728305000458/0000017283-05-000458-index.htm,,,
11836,CAPITAL WORLD GROWTH & INCOME FUND ,0000894005,2004-08-31,333 SOUTH HOPE ST-52ND FLOOR,,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/894005/000089400504000014/0000894005-04-000014-index.htm,,,
11836,NEW WORLD FUND INC ,0001073330,2018-08-30,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000005193118000838/0000051931-18-000838-index.htm,"S000009633
","C000026375
C000026376
C000026377
C000026378
C000026379
C000026380
C000026382
C000026383
C000026384
C000026386
C000026387
C000026388
C000068580
C000077878
C000148355
C000164813
C000179977
C000189488
C000189489
",
11836,NEW WORLD FUND INC ,0001073330,2017-08-30,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000005193117001713/0000051931-17-001713-index.htm,"S000009633
","C000026375
C000026376
C000026377
C000026378
C000026379
C000026380
C000026382
C000026383
C000026384
C000026386
C000026387
C000026388
C000068580
C000077878
C000148355
C000164813
C000179977
C000189488
C000189489
",
11836,NEW WORLD FUND INC ,0001073330,2016-08-29,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000005193116002821/0000051931-16-002821-index.htm,"S000009633
","C000026375
C000026376
C000026377
C000026378
C000026379
C000026380
C000026381
C000026382
C000026383
C000026384
C000026385
C000026386
C000026387
C000026388
C000068580
C000077878
C000148355
C000164813
",
11836,NEW WORLD FUND INC ,0001073330,2015-08-27,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000005193115000708/0000051931-15-000708-index.htm,"S000009633
","C000026375
C000026376
C000026377
C000026378
C000026379
C000026380
C000026381
C000026382
C000026383
C000026384
C000026385
C000026386
C000026387
C000026388
C000068580
C000077878
C000148355
",
11836,NEW WORLD FUND INC ,0001073330,2014-08-27,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000005193114000731/0000051931-14-000731-index.htm,"S000009633
","C000026375
C000026376
C000026377
C000026378
C000026379
C000026380
C000026381
C000026382
C000026383
C000026384
C000026385
C000026386
C000026387
C000026388
C000068580
C000077878
",
11836,NEW WORLD FUND INC ,0001073330,2013-08-30,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000005193113000785/0000051931-13-000785-index.htm,"S000009633
","C000026375
C000026376
C000026377
C000026378
C000026379
C000026380
C000026381
C000026382
C000026383
C000026384
C000026385
C000026386
C000026387
C000026388
C000068580
C000077878
",
11836,NEW WORLD FUND INC ,0001073330,2012-08-24,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000005193112000531/0000051931-12-000531-index.htm,"S000009633
","C000026375
C000026376
C000026377
C000026378
C000026379
C000026380
C000026381
C000026382
C000026383
C000026384
C000026385
C000026386
C000026387
C000026388
C000068580
C000077878
",
11836,NEW WORLD FUND INC ,0001073330,2011-10-07,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000005193111000693/0000051931-11-000693-index.htm,"S000009633
","C000026375
C000026376
C000026377
C000026378
C000026379
C000026380
C000026381
C000026382
C000026383
C000026384
C000026385
C000026386
C000026387
C000026388
C000068580
C000077878
",
11836,NEW WORLD FUND INC ,0001073330,2011-08-26,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000005193111000516/0000051931-11-000516-index.htm,"S000009633
","C000026375
C000026376
C000026377
C000026378
C000026379
C000026380
C000026381
C000026382
C000026383
C000026384
C000026385
C000026386
C000026387
C000026388
C000068580
C000077878
",
11836,NEW WORLD FUND INC ,0001073330,2010-08-26,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000005193110000500/0000051931-10-000500-index.htm,"S000009633
","C000026375
C000026376
C000026377
C000026378
C000026379
C000026380
C000026381
C000026382
C000026383
C000026384
C000026385
C000026386
C000026387
C000026388
C000068580
C000077878
",
11836,NEW WORLD FUND INC ,0001073330,2009-08-27,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000107333009000008/0001073330-09-000008-index.htm,"S000009633
","C000026375
C000026376
C000026377
C000026378
C000026379
C000026380
C000026381
C000026382
C000026383
C000026384
C000026385
C000026386
C000026387
C000026388
C000068580
C000077878
",
11836,NEW WORLD FUND INC ,0001073330,2008-08-27,333 S HOPE ST - 55TH FL (MICG),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000005193108000578/0000051931-08-000578-index.htm,"S000009633
","C000026375
C000026376
C000026377
C000026378
C000026379
C000026380
C000026381
C000026382
C000026383
C000026384
C000026385
C000026386
C000026387
C000026388
",
11836,NEW WORLD FUND INC ,0001073330,2007-08-31,333 S HOPE ST - 55TH FL (TODP),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000005193107000502/0000051931-07-000502-index.htm,"S000009633
","C000026375
C000026376
C000026377
C000026378
C000026379
C000026380
C000026381
C000026382
C000026383
C000026384
C000026385
C000026386
C000026387
C000026388
",
11836,NEW WORLD FUND INC ,0001073330,2006-08-31,333 S HOPE ST - 55TH FL (TODP),,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000001728306000598/0000017283-06-000598-index.htm,"S000009633
","C000026375
C000026376
C000026377
C000026378
C000026379
C000026380
C000026381
C000026382
C000026383
C000026384
C000026385
C000026386
C000026387
C000026388
",
11836,NEW WORLD FUND INC ,0001073330,2005-08-31,333 S HOPE ST - 55TH FL,,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000001728305000477/0000017283-05-000477-index.htm,,,
11836,NEW WORLD FUND INC ,0001073330,2004-08-31,333 SOUTH HOPE ST,,LOS ANGELES,CA,90071,https://www.sec.gov/Archives/edgar/data/1073330/000107333004000009/0001073330-04-000009-index.htm,,,
11877,TRANSAMERICA PARTNERS FUNDS GROUP ,0000902844,2017-11-03,1801 CALIFORNIA STREET,SUITE 5200,DENVER,CO,80202,https://www.sec.gov/Archives/edgar/data/902844/000119312517332183/0001193125-17-332183-index.htm,"S000008569
S000008592
","C000023486
C000023521
",
11877,TRANSAMERICA PARTNERS FUNDS GROUP ,0000902844,2017-08-30,1801 CALIFORNIA STREET,SUITE 5200,DENVER,CO,80202,https://www.sec.gov/Archives/edgar/data/902844/000119312517272729/0001193125-17-272729-index.htm,"S000008569
S000008570
S000008572
S000008573
S000008574
S000008575
S000008576
S000008577
S000008578
S000008580
S000008581
S000008582
S000008583
S000008584
S000008585
S000008586
S000008587
S000008590
S000008591
S000008592
S000008593
","C000023486
C000023489
C000023493
C000023494
C000023497
C000023498
C000023499
C000023500
C000023503
C000023505
C000023506
C000023509
C000023510
C000023511
C000023512
C000023513
C000023514
C000023517
C000023518
C000023521
C000023522
",
